verb_id,verb,form_id,form,person_id,person,conjugation_id,conjugation,hypothetical_regular_conjugation
152,comparar,10,subjuntivo_futuro,31,3rd_singular,152_10_31,,comparare
152,comparar,10,subjuntivo_futuro,12,1st_plural,152_10_12,,comparáremos
152,comparar,10,subjuntivo_futuro,22,2nd_plural,152_10_22,,comparareis
152,comparar,10,subjuntivo_futuro,32,3rd_plural,152_10_32,,compararen
152,comparar,11,imperativo_affirmativo,21,2nd_singular,152_11_21,,compara
152,comparar,11,imperativo_affirmativo,31,3rd_singular,152_11_31,,compare
152,comparar,11,imperativo_affirmativo,12,1st_plural,152_11_12,,comparemos
152,comparar,11,imperativo_affirmativo,22,2nd_plural,152_11_22,,comparad
152,comparar,11,imperativo_affirmativo,32,3rd_plural,152_11_32,,comparen
152,comparar,12,imperativo_negativo,21,2nd_singular,152_12_21,,compares
152,comparar,12,imperativo_negativo,31,3rd_singular,152_12_31,,compare
152,comparar,12,imperativo_negativo,12,1st_plural,152_12_12,,comparemos
152,comparar,12,imperativo_negativo,22,2nd_plural,152_12_22,,comparéis
152,comparar,12,imperativo_negativo,32,3rd_plural,152_12_32,,comparen
153,recorrer,0,infinitivo,0,not_applicable,153_0_0,,recorrer
153,recorrer,1,gerundio,0,not_applicable,153_1_0,,recorriendo
153,recorrer,2,participio,0,not_applicable,153_2_0,,recorrido
153,recorrer,3,indicativo_presente,11,1st_singular,153_3_11,,recorro
153,recorrer,3,indicativo_presente,21,2nd_singular,153_3_21,,recorres
153,recorrer,3,indicativo_presente,31,3rd_singular,153_3_31,,recorre
153,recorrer,3,indicativo_presente,12,1st_plural,153_3_12,,recorremos
153,recorrer,3,indicativo_presente,22,2nd_plural,153_3_22,,recorréis
153,recorrer,3,indicativo_presente,32,3rd_plural,153_3_32,,recorren
153,recorrer,4,indicativo_preterito,11,1st_singular,153_4_11,,recorrí
153,recorrer,4,indicativo_preterito,21,2nd_singular,153_4_21,,recorriste
153,recorrer,4,indicativo_preterito,31,3rd_singular,153_4_31,,recorrió
153,recorrer,4,indicativo_preterito,12,1st_plural,153_4_12,,recorrimos
153,recorrer,4,indicativo_preterito,22,2nd_plural,153_4_22,,recorristeis
153,recorrer,4,indicativo_preterito,32,3rd_plural,153_4_32,,recorrieron
153,recorrer,5,indicativo_imperfecto,11,1st_singular,153_5_11,,recorría
153,recorrer,5,indicativo_imperfecto,21,2nd_singular,153_5_21,,recorrías
153,recorrer,5,indicativo_imperfecto,31,3rd_singular,153_5_31,,recorría
153,recorrer,5,indicativo_imperfecto,12,1st_plural,153_5_12,,recorríamos
153,recorrer,5,indicativo_imperfecto,22,2nd_plural,153_5_22,,recorríais
153,recorrer,5,indicativo_imperfecto,32,3rd_plural,153_5_32,,recorrían
153,recorrer,6,indicativo_futuro,11,1st_singular,153_6_11,,recorreré
153,recorrer,6,indicativo_futuro,21,2nd_singular,153_6_21,,recorrerás
153,recorrer,6,indicativo_futuro,31,3rd_singular,153_6_31,,recorrerá
153,recorrer,6,indicativo_futuro,12,1st_plural,153_6_12,,recorreremos
153,recorrer,6,indicativo_futuro,22,2nd_plural,153_6_22,,recorreréis
153,recorrer,6,indicativo_futuro,32,3rd_plural,153_6_32,,recorrerán
153,recorrer,7,condicional,11,1st_singular,153_7_11,,recorrería
153,recorrer,7,condicional,21,2nd_singular,153_7_21,,recorrerías
153,recorrer,7,condicional,31,3rd_singular,153_7_31,,recorrería
153,recorrer,7,condicional,12,1st_plural,153_7_12,,recorreríamos
153,recorrer,7,condicional,22,2nd_plural,153_7_22,,recorreríais
153,recorrer,7,condicional,32,3rd_plural,153_7_32,,recorrerían
153,recorrer,8,subjuntivo_presente,11,1st_singular,153_8_11,,recorra
153,recorrer,8,subjuntivo_presente,21,2nd_singular,153_8_21,,recorras
153,recorrer,8,subjuntivo_presente,31,3rd_singular,153_8_31,,recorra
153,recorrer,8,subjuntivo_presente,12,1st_plural,153_8_12,,recorramos
153,recorrer,8,subjuntivo_presente,22,2nd_plural,153_8_22,,recorráis
153,recorrer,8,subjuntivo_presente,32,3rd_plural,153_8_32,,recorran
153,recorrer,9,subjuntivo_imperfecto,11,1st_singular,153_9_11,,recorriera
153,recorrer,9,subjuntivo_imperfecto,21,2nd_singular,153_9_21,,recorrieras
153,recorrer,9,subjuntivo_imperfecto,31,3rd_singular,153_9_31,,recorriera
153,recorrer,9,subjuntivo_imperfecto,12,1st_plural,153_9_12,,recorriéramos
153,recorrer,9,subjuntivo_imperfecto,22,2nd_plural,153_9_22,,recorrierais
153,recorrer,9,subjuntivo_imperfecto,32,3rd_plural,153_9_32,,recorrieran
153,recorrer,10,subjuntivo_futuro,11,1st_singular,153_10_11,,recorriere
153,recorrer,10,subjuntivo_futuro,21,2nd_singular,153_10_21,,recorrieres
153,recorrer,10,subjuntivo_futuro,31,3rd_singular,153_10_31,,recorriere
153,recorrer,10,subjuntivo_futuro,12,1st_plural,153_10_12,,recorriéremos
153,recorrer,10,subjuntivo_futuro,22,2nd_plural,153_10_22,,recorriereis
153,recorrer,10,subjuntivo_futuro,32,3rd_plural,153_10_32,,recorrieren
153,recorrer,11,imperativo_affirmativo,21,2nd_singular,153_11_21,,recorre
153,recorrer,11,imperativo_affirmativo,31,3rd_singular,153_11_31,,recorra
153,recorrer,11,imperativo_affirmativo,12,1st_plural,153_11_12,,recorramos
153,recorrer,11,imperativo_affirmativo,22,2nd_plural,153_11_22,,recorred
153,recorrer,11,imperativo_affirmativo,32,3rd_plural,153_11_32,,recorran
153,recorrer,12,imperativo_negativo,21,2nd_singular,153_12_21,,recorras
153,recorrer,12,imperativo_negativo,31,3rd_singular,153_12_31,,recorra
153,recorrer,12,imperativo_negativo,12,1st_plural,153_12_12,,recorramos
153,recorrer,12,imperativo_negativo,22,2nd_plural,153_12_22,,recorráis
153,recorrer,12,imperativo_negativo,32,3rd_plural,153_12_32,,recorran
154,sufrir,0,infinitivo,0,not_applicable,154_0_0,,sufrir
154,sufrir,1,gerundio,0,not_applicable,154_1_0,,sufriendo
154,sufrir,2,participio,0,not_applicable,154_2_0,,sufrido
154,sufrir,3,indicativo_presente,11,1st_singular,154_3_11,,sufro
154,sufrir,3,indicativo_presente,21,2nd_singular,154_3_21,,sufres
154,sufrir,3,indicativo_presente,31,3rd_singular,154_3_31,,sufre
154,sufrir,3,indicativo_presente,12,1st_plural,154_3_12,,sufrimos
154,sufrir,3,indicativo_presente,22,2nd_plural,154_3_22,,sufrís
154,sufrir,3,indicativo_presente,32,3rd_plural,154_3_32,,sufren
154,sufrir,4,indicativo_preterito,11,1st_singular,154_4_11,,sufrí
154,sufrir,4,indicativo_preterito,21,2nd_singular,154_4_21,,sufriste
154,sufrir,4,indicativo_preterito,31,3rd_singular,154_4_31,,sufrió
154,sufrir,4,indicativo_preterito,12,1st_plural,154_4_12,,sufrimos
154,sufrir,4,indicativo_preterito,22,2nd_plural,154_4_22,,sufristeis
154,sufrir,4,indicativo_preterito,32,3rd_plural,154_4_32,,sufrieron
154,sufrir,5,indicativo_imperfecto,11,1st_singular,154_5_11,,sufría
154,sufrir,5,indicativo_imperfecto,21,2nd_singular,154_5_21,,sufrías
154,sufrir,5,indicativo_imperfecto,31,3rd_singular,154_5_31,,sufría
154,sufrir,5,indicativo_imperfecto,12,1st_plural,154_5_12,,sufríamos
154,sufrir,5,indicativo_imperfecto,22,2nd_plural,154_5_22,,sufríais
154,sufrir,5,indicativo_imperfecto,32,3rd_plural,154_5_32,,sufrían
154,sufrir,6,indicativo_futuro,11,1st_singular,154_6_11,,sufriré
154,sufrir,6,indicativo_futuro,21,2nd_singular,154_6_21,,sufrirás
154,sufrir,6,indicativo_futuro,31,3rd_singular,154_6_31,,sufrirá
154,sufrir,6,indicativo_futuro,12,1st_plural,154_6_12,,sufriremos
154,sufrir,6,indicativo_futuro,22,2nd_plural,154_6_22,,sufriréis
154,sufrir,6,indicativo_futuro,32,3rd_plural,154_6_32,,sufrirán
154,sufrir,7,condicional,11,1st_singular,154_7_11,,sufriría
154,sufrir,7,condicional,21,2nd_singular,154_7_21,,sufrirías
154,sufrir,7,condicional,31,3rd_singular,154_7_31,,sufriría
154,sufrir,7,condicional,12,1st_plural,154_7_12,,sufriríamos
154,sufrir,7,condicional,22,2nd_plural,154_7_22,,sufriríais
154,sufrir,7,condicional,32,3rd_plural,154_7_32,,sufrirían
154,sufrir,8,subjuntivo_presente,11,1st_singular,154_8_11,,sufra
154,sufrir,8,subjuntivo_presente,21,2nd_singular,154_8_21,,sufras
154,sufrir,8,subjuntivo_presente,31,3rd_singular,154_8_31,,sufra
154,sufrir,8,subjuntivo_presente,12,1st_plural,154_8_12,,suframos
154,sufrir,8,subjuntivo_presente,22,2nd_plural,154_8_22,,sufráis
154,sufrir,8,subjuntivo_presente,32,3rd_plural,154_8_32,,sufran
154,sufrir,9,subjuntivo_imperfecto,11,1st_singular,154_9_11,,sufriera
154,sufrir,9,subjuntivo_imperfecto,21,2nd_singular,154_9_21,,sufrieras
154,sufrir,9,subjuntivo_imperfecto,31,3rd_singular,154_9_31,,sufriera
154,sufrir,9,subjuntivo_imperfecto,12,1st_plural,154_9_12,,sufriéramos
154,sufrir,9,subjuntivo_imperfecto,22,2nd_plural,154_9_22,,sufrierais
154,sufrir,9,subjuntivo_imperfecto,32,3rd_plural,154_9_32,,sufrieran
154,sufrir,10,subjuntivo_futuro,11,1st_singular,154_10_11,,sufriere
154,sufrir,10,subjuntivo_futuro,21,2nd_singular,154_10_21,,sufrieres
154,sufrir,10,subjuntivo_futuro,31,3rd_singular,154_10_31,,sufriere
154,sufrir,10,subjuntivo_futuro,12,1st_plural,154_10_12,,sufriéremos
154,sufrir,10,subjuntivo_futuro,22,2nd_plural,154_10_22,,sufriereis
154,sufrir,10,subjuntivo_futuro,32,3rd_plural,154_10_32,,sufrieren
154,sufrir,11,imperativo_affirmativo,21,2nd_singular,154_11_21,,sufre
154,sufrir,11,imperativo_affirmativo,31,3rd_singular,154_11_31,,sufra
154,sufrir,11,imperativo_affirmativo,12,1st_plural,154_11_12,,suframos
154,sufrir,11,imperativo_affirmativo,22,2nd_plural,154_11_22,,sufrid
154,sufrir,11,imperativo_affirmativo,32,3rd_plural,154_11_32,,sufran
154,sufrir,12,imperativo_negativo,21,2nd_singular,154_12_21,,sufras
154,sufrir,12,imperativo_negativo,31,3rd_singular,154_12_31,,sufra
154,sufrir,12,imperativo_negativo,12,1st_plural,154_12_12,,suframos
154,sufrir,12,imperativo_negativo,22,2nd_plural,154_12_22,,sufráis
154,sufrir,12,imperativo_negativo,32,3rd_plural,154_12_32,,sufran
155,diferenciar,0,infinitivo,0,not_applicable,155_0_0,,diferenciar
155,diferenciar,1,gerundio,0,not_applicable,155_1_0,,diferenciando
155,diferenciar,2,participio,0,not_applicable,155_2_0,,diferenciado
155,diferenciar,3,indicativo_presente,11,1st_singular,155_3_11,,diferencio
155,diferenciar,3,indicativo_presente,21,2nd_singular,155_3_21,,diferencias
155,diferenciar,3,indicativo_presente,31,3rd_singular,155_3_31,,diferencia
155,diferenciar,3,indicativo_presente,12,1st_plural,155_3_12,,diferenciamos
155,diferenciar,3,indicativo_presente,22,2nd_plural,155_3_22,,diferenciáis
155,diferenciar,3,indicativo_presente,32,3rd_plural,155_3_32,,diferencian
155,diferenciar,4,indicativo_preterito,11,1st_singular,155_4_11,,diferencié
155,diferenciar,4,indicativo_preterito,21,2nd_singular,155_4_21,,diferenciaste
155,diferenciar,4,indicativo_preterito,31,3rd_singular,155_4_31,,diferenció
155,diferenciar,4,indicativo_preterito,12,1st_plural,155_4_12,,diferenciamos
155,diferenciar,4,indicativo_preterito,22,2nd_plural,155_4_22,,diferenciasteis
155,diferenciar,4,indicativo_preterito,32,3rd_plural,155_4_32,,diferenciaron
155,diferenciar,5,indicativo_imperfecto,11,1st_singular,155_5_11,,diferenciaba
155,diferenciar,5,indicativo_imperfecto,21,2nd_singular,155_5_21,,diferenciabas
155,diferenciar,5,indicativo_imperfecto,31,3rd_singular,155_5_31,,diferenciaba
155,diferenciar,5,indicativo_imperfecto,12,1st_plural,155_5_12,,diferenciábamos
155,diferenciar,5,indicativo_imperfecto,22,2nd_plural,155_5_22,,diferenciabais
155,diferenciar,5,indicativo_imperfecto,32,3rd_plural,155_5_32,,diferenciaban
155,diferenciar,6,indicativo_futuro,11,1st_singular,155_6_11,,diferenciaré
155,diferenciar,6,indicativo_futuro,21,2nd_singular,155_6_21,,diferenciarás
155,diferenciar,6,indicativo_futuro,31,3rd_singular,155_6_31,,diferenciará
155,diferenciar,6,indicativo_futuro,12,1st_plural,155_6_12,,diferenciaremos
155,diferenciar,6,indicativo_futuro,22,2nd_plural,155_6_22,,diferenciaréis
155,diferenciar,6,indicativo_futuro,32,3rd_plural,155_6_32,,diferenciarán
155,diferenciar,7,condicional,11,1st_singular,155_7_11,,diferenciaría
155,diferenciar,7,condicional,21,2nd_singular,155_7_21,,diferenciarías
155,diferenciar,7,condicional,31,3rd_singular,155_7_31,,diferenciaría
155,diferenciar,7,condicional,12,1st_plural,155_7_12,,diferenciaríamos
155,diferenciar,7,condicional,22,2nd_plural,155_7_22,,diferenciaríais
155,diferenciar,7,condicional,32,3rd_plural,155_7_32,,diferenciarían
155,diferenciar,8,subjuntivo_presente,11,1st_singular,155_8_11,,diferencie
155,diferenciar,8,subjuntivo_presente,21,2nd_singular,155_8_21,,diferencies
155,diferenciar,8,subjuntivo_presente,31,3rd_singular,155_8_31,,diferencie
155,diferenciar,8,subjuntivo_presente,12,1st_plural,155_8_12,,diferenciemos
155,diferenciar,8,subjuntivo_presente,22,2nd_plural,155_8_22,,diferenciéis
155,diferenciar,8,subjuntivo_presente,32,3rd_plural,155_8_32,,diferencien
155,diferenciar,9,subjuntivo_imperfecto,11,1st_singular,155_9_11,,diferenciara
155,diferenciar,9,subjuntivo_imperfecto,21,2nd_singular,155_9_21,,diferenciaras
155,diferenciar,9,subjuntivo_imperfecto,31,3rd_singular,155_9_31,,diferenciara
155,diferenciar,9,subjuntivo_imperfecto,12,1st_plural,155_9_12,,diferenciáramos
155,diferenciar,9,subjuntivo_imperfecto,22,2nd_plural,155_9_22,,diferenciarais
155,diferenciar,9,subjuntivo_imperfecto,32,3rd_plural,155_9_32,,diferenciaran
155,diferenciar,10,subjuntivo_futuro,11,1st_singular,155_10_11,,diferenciare
155,diferenciar,10,subjuntivo_futuro,21,2nd_singular,155_10_21,,diferenciares
155,diferenciar,10,subjuntivo_futuro,31,3rd_singular,155_10_31,,diferenciare
155,diferenciar,10,subjuntivo_futuro,12,1st_plural,155_10_12,,diferenciáremos
155,diferenciar,10,subjuntivo_futuro,22,2nd_plural,155_10_22,,diferenciareis
155,diferenciar,10,subjuntivo_futuro,32,3rd_plural,155_10_32,,diferenciaren
155,diferenciar,11,imperativo_affirmativo,21,2nd_singular,155_11_21,,diferencia
155,diferenciar,11,imperativo_affirmativo,31,3rd_singular,155_11_31,,diferencie
155,diferenciar,11,imperativo_affirmativo,12,1st_plural,155_11_12,,diferenciemos
155,diferenciar,11,imperativo_affirmativo,22,2nd_plural,155_11_22,,diferenciad
155,diferenciar,11,imperativo_affirmativo,32,3rd_plural,155_11_32,,diferencien
155,diferenciar,12,imperativo_negativo,21,2nd_singular,155_12_21,,diferencies
155,diferenciar,12,imperativo_negativo,31,3rd_singular,155_12_31,,diferencie
155,diferenciar,12,imperativo_negativo,12,1st_plural,155_12_12,,diferenciemos
155,diferenciar,12,imperativo_negativo,22,2nd_plural,155_12_22,,diferenciéis
155,diferenciar,12,imperativo_negativo,32,3rd_plural,155_12_32,,diferencien
156,actuar,0,infinitivo,0,not_applicable,156_0_0,,actuar
156,actuar,1,gerundio,0,not_applicable,156_1_0,,actuando
156,actuar,2,participio,0,not_applicable,156_2_0,,actuado
156,actuar,3,indicativo_presente,11,1st_singular,156_3_11,,actuo
156,actuar,3,indicativo_presente,21,2nd_singular,156_3_21,,actuas
156,actuar,3,indicativo_presente,31,3rd_singular,156_3_31,,actua
156,actuar,3,indicativo_presente,12,1st_plural,156_3_12,,actuamos
156,actuar,3,indicativo_presente,22,2nd_plural,156_3_22,,actuáis
156,actuar,3,indicativo_presente,32,3rd_plural,156_3_32,,actuan
156,actuar,4,indicativo_preterito,11,1st_singular,156_4_11,,actué
156,actuar,4,indicativo_preterito,21,2nd_singular,156_4_21,,actuaste
156,actuar,4,indicativo_preterito,31,3rd_singular,156_4_31,,actuó
156,actuar,4,indicativo_preterito,12,1st_plural,156_4_12,,actuamos
156,actuar,4,indicativo_preterito,22,2nd_plural,156_4_22,,actuasteis
156,actuar,4,indicativo_preterito,32,3rd_plural,156_4_32,,actuaron
156,actuar,5,indicativo_imperfecto,11,1st_singular,156_5_11,,actuaba
156,actuar,5,indicativo_imperfecto,21,2nd_singular,156_5_21,,actuabas
156,actuar,5,indicativo_imperfecto,31,3rd_singular,156_5_31,,actuaba
156,actuar,5,indicativo_imperfecto,12,1st_plural,156_5_12,,actuábamos
156,actuar,5,indicativo_imperfecto,22,2nd_plural,156_5_22,,actuabais
156,actuar,5,indicativo_imperfecto,32,3rd_plural,156_5_32,,actuaban
156,actuar,6,indicativo_futuro,11,1st_singular,156_6_11,,actuaré
156,actuar,6,indicativo_futuro,21,2nd_singular,156_6_21,,actuarás
156,actuar,6,indicativo_futuro,31,3rd_singular,156_6_31,,actuará
156,actuar,6,indicativo_futuro,12,1st_plural,156_6_12,,actuaremos
156,actuar,6,indicativo_futuro,22,2nd_plural,156_6_22,,actuaréis
156,actuar,6,indicativo_futuro,32,3rd_plural,156_6_32,,actuarán
156,actuar,7,condicional,11,1st_singular,156_7_11,,actuaría
156,actuar,7,condicional,21,2nd_singular,156_7_21,,actuarías
156,actuar,7,condicional,31,3rd_singular,156_7_31,,actuaría
156,actuar,7,condicional,12,1st_plural,156_7_12,,actuaríamos
156,actuar,7,condicional,22,2nd_plural,156_7_22,,actuaríais
156,actuar,7,condicional,32,3rd_plural,156_7_32,,actuarían
156,actuar,8,subjuntivo_presente,11,1st_singular,156_8_11,,actue
156,actuar,8,subjuntivo_presente,21,2nd_singular,156_8_21,,actues
156,actuar,8,subjuntivo_presente,31,3rd_singular,156_8_31,,actue
156,actuar,8,subjuntivo_presente,12,1st_plural,156_8_12,,actuemos
156,actuar,8,subjuntivo_presente,22,2nd_plural,156_8_22,,actuéis
156,actuar,8,subjuntivo_presente,32,3rd_plural,156_8_32,,actuen
156,actuar,9,subjuntivo_imperfecto,11,1st_singular,156_9_11,,actuara
156,actuar,9,subjuntivo_imperfecto,21,2nd_singular,156_9_21,,actuaras
156,actuar,9,subjuntivo_imperfecto,31,3rd_singular,156_9_31,,actuara
156,actuar,9,subjuntivo_imperfecto,12,1st_plural,156_9_12,,actuáramos
156,actuar,9,subjuntivo_imperfecto,22,2nd_plural,156_9_22,,actuarais
156,actuar,9,subjuntivo_imperfecto,32,3rd_plural,156_9_32,,actuaran
156,actuar,10,subjuntivo_futuro,11,1st_singular,156_10_11,,actuare
156,actuar,10,subjuntivo_futuro,21,2nd_singular,156_10_21,,actuares
156,actuar,10,subjuntivo_futuro,31,3rd_singular,156_10_31,,actuare
156,actuar,10,subjuntivo_futuro,12,1st_plural,156_10_12,,actuáremos
156,actuar,10,subjuntivo_futuro,22,2nd_plural,156_10_22,,actuareis
156,actuar,10,subjuntivo_futuro,32,3rd_plural,156_10_32,,actuaren
156,actuar,11,imperativo_affirmativo,21,2nd_singular,156_11_21,,actua
156,actuar,11,imperativo_affirmativo,31,3rd_singular,156_11_31,,actue
156,actuar,11,imperativo_affirmativo,12,1st_plural,156_11_12,,actuemos
156,actuar,11,imperativo_affirmativo,22,2nd_plural,156_11_22,,actuad
156,actuar,11,imperativo_affirmativo,32,3rd_plural,156_11_32,,actuen
156,actuar,12,imperativo_negativo,21,2nd_singular,156_12_21,,actues
156,actuar,12,imperativo_negativo,31,3rd_singular,156_12_31,,actue
156,actuar,12,imperativo_negativo,12,1st_plural,156_12_12,,actuemos
156,actuar,12,imperativo_negativo,22,2nd_plural,156_12_22,,actuéis
156,actuar,12,imperativo_negativo,32,3rd_plural,156_12_32,,actuen
157,constituir,0,infinitivo,0,not_applicable,157_0_0,,constituir
157,constituir,1,gerundio,0,not_applicable,157_1_0,,constituiendo
157,constituir,2,participio,0,not_applicable,157_2_0,,constituido
157,constituir,3,indicativo_presente,11,1st_singular,157_3_11,,constituo
157,constituir,3,indicativo_presente,21,2nd_singular,157_3_21,,constitues
157,constituir,3,indicativo_presente,31,3rd_singular,157_3_31,,constitue
157,constituir,3,indicativo_presente,12,1st_plural,157_3_12,,constituimos
157,constituir,3,indicativo_presente,22,2nd_plural,157_3_22,,constituís
157,constituir,3,indicativo_presente,32,3rd_plural,157_3_32,,constituen
157,constituir,4,indicativo_preterito,11,1st_singular,157_4_11,,constituí
157,constituir,4,indicativo_preterito,21,2nd_singular,157_4_21,,constituiste
157,constituir,4,indicativo_preterito,31,3rd_singular,157_4_31,,constituió
157,constituir,4,indicativo_preterito,12,1st_plural,157_4_12,,constituimos
157,constituir,4,indicativo_preterito,22,2nd_plural,157_4_22,,constituisteis
157,constituir,4,indicativo_preterito,32,3rd_plural,157_4_32,,constituieron
157,constituir,5,indicativo_imperfecto,11,1st_singular,157_5_11,,constituía
157,constituir,5,indicativo_imperfecto,21,2nd_singular,157_5_21,,constituías
157,constituir,5,indicativo_imperfecto,31,3rd_singular,157_5_31,,constituía
157,constituir,5,indicativo_imperfecto,12,1st_plural,157_5_12,,constituíamos
157,constituir,5,indicativo_imperfecto,22,2nd_plural,157_5_22,,constituíais
157,constituir,5,indicativo_imperfecto,32,3rd_plural,157_5_32,,constituían
157,constituir,6,indicativo_futuro,11,1st_singular,157_6_11,,constituiré
157,constituir,6,indicativo_futuro,21,2nd_singular,157_6_21,,constituirás
157,constituir,6,indicativo_futuro,31,3rd_singular,157_6_31,,constituirá
157,constituir,6,indicativo_futuro,12,1st_plural,157_6_12,,constituiremos
157,constituir,6,indicativo_futuro,22,2nd_plural,157_6_22,,constituiréis
157,constituir,6,indicativo_futuro,32,3rd_plural,157_6_32,,constituirán
157,constituir,7,condicional,11,1st_singular,157_7_11,,constituiría
157,constituir,7,condicional,21,2nd_singular,157_7_21,,constituirías
157,constituir,7,condicional,31,3rd_singular,157_7_31,,constituiría
157,constituir,7,condicional,12,1st_plural,157_7_12,,constituiríamos
157,constituir,7,condicional,22,2nd_plural,157_7_22,,constituiríais
157,constituir,7,condicional,32,3rd_plural,157_7_32,,constituirían
157,constituir,8,subjuntivo_presente,11,1st_singular,157_8_11,,constitua
157,constituir,8,subjuntivo_presente,21,2nd_singular,157_8_21,,constituas
157,constituir,8,subjuntivo_presente,31,3rd_singular,157_8_31,,constitua
157,constituir,8,subjuntivo_presente,12,1st_plural,157_8_12,,constituamos
157,constituir,8,subjuntivo_presente,22,2nd_plural,157_8_22,,constituáis
157,constituir,8,subjuntivo_presente,32,3rd_plural,157_8_32,,constituan
157,constituir,9,subjuntivo_imperfecto,11,1st_singular,157_9_11,,constituiera
157,constituir,9,subjuntivo_imperfecto,21,2nd_singular,157_9_21,,constituieras
157,constituir,9,subjuntivo_imperfecto,31,3rd_singular,157_9_31,,constituiera
157,constituir,9,subjuntivo_imperfecto,12,1st_plural,157_9_12,,constituiéramos
157,constituir,9,subjuntivo_imperfecto,22,2nd_plural,157_9_22,,constituierais
157,constituir,9,subjuntivo_imperfecto,32,3rd_plural,157_9_32,,constituieran
157,constituir,10,subjuntivo_futuro,11,1st_singular,157_10_11,,constituiere
157,constituir,10,subjuntivo_futuro,21,2nd_singular,157_10_21,,constituieres
157,constituir,10,subjuntivo_futuro,31,3rd_singular,157_10_31,,constituiere
157,constituir,10,subjuntivo_futuro,12,1st_plural,157_10_12,,constituiéremos
157,constituir,10,subjuntivo_futuro,22,2nd_plural,157_10_22,,constituiereis
157,constituir,10,subjuntivo_futuro,32,3rd_plural,157_10_32,,constituieren
157,constituir,11,imperativo_affirmativo,21,2nd_singular,157_11_21,,constitue
157,constituir,11,imperativo_affirmativo,31,3rd_singular,157_11_31,,constitua
157,constituir,11,imperativo_affirmativo,12,1st_plural,157_11_12,,constituamos
157,constituir,11,imperativo_affirmativo,22,2nd_plural,157_11_22,,constituid
157,constituir,11,imperativo_affirmativo,32,3rd_plural,157_11_32,,constituan
157,constituir,12,imperativo_negativo,21,2nd_singular,157_12_21,,constituas
157,constituir,12,imperativo_negativo,31,3rd_singular,157_12_31,,constitua
157,constituir,12,imperativo_negativo,12,1st_plural,157_12_12,,constituamos
157,constituir,12,imperativo_negativo,22,2nd_plural,157_12_22,,constituáis
157,constituir,12,imperativo_negativo,32,3rd_plural,157_12_32,,constituan
158,comunicar,0,infinitivo,0,not_applicable,158_0_0,,comunicar
158,comunicar,1,gerundio,0,not_applicable,158_1_0,,comunicando
158,comunicar,2,participio,0,not_applicable,158_2_0,,comunicado
158,comunicar,3,indicativo_presente,11,1st_singular,158_3_11,,comunico
158,comunicar,3,indicativo_presente,21,2nd_singular,158_3_21,,comunicas
158,comunicar,3,indicativo_presente,31,3rd_singular,158_3_31,,comunica
158,comunicar,3,indicativo_presente,12,1st_plural,158_3_12,,comunicamos
158,comunicar,3,indicativo_presente,22,2nd_plural,158_3_22,,comunicáis
158,comunicar,3,indicativo_presente,32,3rd_plural,158_3_32,,comunican
158,comunicar,4,indicativo_preterito,11,1st_singular,158_4_11,,comunicé
158,comunicar,4,indicativo_preterito,21,2nd_singular,158_4_21,,comunicaste
158,comunicar,4,indicativo_preterito,31,3rd_singular,158_4_31,,comunicó
158,comunicar,4,indicativo_preterito,12,1st_plural,158_4_12,,comunicamos
158,comunicar,4,indicativo_preterito,22,2nd_plural,158_4_22,,comunicasteis
158,comunicar,4,indicativo_preterito,32,3rd_plural,158_4_32,,comunicaron
158,comunicar,5,indicativo_imperfecto,11,1st_singular,158_5_11,,comunicaba
158,comunicar,5,indicativo_imperfecto,21,2nd_singular,158_5_21,,comunicabas
158,comunicar,5,indicativo_imperfecto,31,3rd_singular,158_5_31,,comunicaba
158,comunicar,5,indicativo_imperfecto,12,1st_plural,158_5_12,,comunicábamos
158,comunicar,5,indicativo_imperfecto,22,2nd_plural,158_5_22,,comunicabais
158,comunicar,5,indicativo_imperfecto,32,3rd_plural,158_5_32,,comunicaban
158,comunicar,6,indicativo_futuro,11,1st_singular,158_6_11,,comunicaré
158,comunicar,6,indicativo_futuro,21,2nd_singular,158_6_21,,comunicarás
158,comunicar,6,indicativo_futuro,31,3rd_singular,158_6_31,,comunicará
158,comunicar,6,indicativo_futuro,12,1st_plural,158_6_12,,comunicaremos
158,comunicar,6,indicativo_futuro,22,2nd_plural,158_6_22,,comunicaréis
158,comunicar,6,indicativo_futuro,32,3rd_plural,158_6_32,,comunicarán
158,comunicar,7,condicional,11,1st_singular,158_7_11,,comunicaría
158,comunicar,7,condicional,21,2nd_singular,158_7_21,,comunicarías
158,comunicar,7,condicional,31,3rd_singular,158_7_31,,comunicaría
158,comunicar,7,condicional,12,1st_plural,158_7_12,,comunicaríamos
158,comunicar,7,condicional,22,2nd_plural,158_7_22,,comunicaríais
158,comunicar,7,condicional,32,3rd_plural,158_7_32,,comunicarían
158,comunicar,8,subjuntivo_presente,11,1st_singular,158_8_11,,comunice
158,comunicar,8,subjuntivo_presente,21,2nd_singular,158_8_21,,comunices
158,comunicar,8,subjuntivo_presente,31,3rd_singular,158_8_31,,comunice
158,comunicar,8,subjuntivo_presente,12,1st_plural,158_8_12,,comunicemos
158,comunicar,8,subjuntivo_presente,22,2nd_plural,158_8_22,,comunicéis
158,comunicar,8,subjuntivo_presente,32,3rd_plural,158_8_32,,comunicen
158,comunicar,9,subjuntivo_imperfecto,11,1st_singular,158_9_11,,comunicara
