card_id,verb_id,verb,tense_id,tense,person_id,person_grammatical,person_display,hypothetical_regular_form,conjugated_verb,regular,sentence,sentence_with_cloze
32_12_21,32,vivir,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
32_12_33,32,vivir,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
32_12_12,32,vivir,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
32_12_34,32,vivir,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
33_1_0,33,sentir,1,infinitivo,0,NA,NA,sentir,sentir,TRUE,,
33_2_0,33,sentir,2,gerundio,0,NA,NA,sentiendo,,,,
33_3_0,33,sentir,3,participio,0,NA,NA,sentido,,,,
33_4_11,33,sentir,4,⊙ indicativo presente ⊙,11,1st_singular,yo,sento,,,,
33_4_21,33,sentir,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,sentes,,,,
33_4_31,33,sentir,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,sente,,,,
33_4_12,33,sentir,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,sentimos,,,,
33_4_32,33,sentir,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,senten,,,,
33_5_11,33,sentir,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,sentía,,,,
33_5_21,33,sentir,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,sentías,,,,
33_5_31,33,sentir,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,sentía,,,,
33_5_12,33,sentir,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,sentíamos,,,,
33_5_32,33,sentir,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,sentían,,,,
33_6_11,33,sentir,6,↧ indicativo pretérito ↧,11,1st_singular,yo,sentí,,,,
33_6_21,33,sentir,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,sentiste,,,,
33_6_31,33,sentir,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,sentió,,,,
33_6_12,33,sentir,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,sentimos,,,,
33_6_32,33,sentir,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,sentieron,,,,
33_7_11,33,sentir,7,→ indicativo futuro →,11,1st_singular,yo,sentiré,,,,
33_7_21,33,sentir,7,→ indicativo futuro →,21,2nd_singular,tú,sentirás,,,,
33_7_31,33,sentir,7,→ indicativo futuro →,31,3rd_singular,él/ella,sentirá,,,,
33_7_12,33,sentir,7,→ indicativo futuro →,12,1st_plural,nosotros,sentiremos,,,,
33_7_32,33,sentir,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,sentirán,,,,
33_8_11,33,sentir,8,◇ condicional ◇,11,1st_singular,yo,,,,,
33_8_21,33,sentir,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
33_8_31,33,sentir,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
33_8_12,33,sentir,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
33_8_32,33,sentir,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
33_9_11,33,sentir,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
33_9_21,33,sentir,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
33_9_31,33,sentir,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
33_9_12,33,sentir,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
33_9_32,33,sentir,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
33_10_11,33,sentir,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
33_10_21,33,sentir,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
33_10_31,33,sentir,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
33_10_12,33,sentir,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
33_10_32,33,sentir,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
33_11_21,33,sentir,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
33_11_33,33,sentir,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
33_11_12,33,sentir,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
33_11_34,33,sentir,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
33_12_21,33,sentir,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
33_12_33,33,sentir,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
33_12_12,33,sentir,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
33_12_34,33,sentir,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
34_1_0,34,tratar,1,infinitivo,0,NA,NA,tratar,tratar,TRUE,,
34_2_0,34,tratar,2,gerundio,0,NA,NA,tratando,,,,
34_3_0,34,tratar,3,participio,0,NA,NA,tratado,,,,
34_4_11,34,tratar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,trato,,,,
34_4_21,34,tratar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,tratas,,,,
34_4_31,34,tratar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,trata,,,,
34_4_12,34,tratar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,tratamos,,,,
34_4_32,34,tratar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,tratan,,,,
34_5_11,34,tratar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,trataba,,,,
34_5_21,34,tratar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,tratabas,,,,
34_5_31,34,tratar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,trataba,,,,
34_5_12,34,tratar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,tratábamos,,,,
34_5_32,34,tratar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,trataban,,,,
34_6_11,34,tratar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,traté,,,,
34_6_21,34,tratar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,trataste,,,,
34_6_31,34,tratar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,trató,,,,
34_6_12,34,tratar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,tratamos,,,,
34_6_32,34,tratar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,trataron,,,,
34_7_11,34,tratar,7,→ indicativo futuro →,11,1st_singular,yo,trataré,,,,
34_7_21,34,tratar,7,→ indicativo futuro →,21,2nd_singular,tú,tratarás,,,,
34_7_31,34,tratar,7,→ indicativo futuro →,31,3rd_singular,él/ella,tratará,,,,
34_7_12,34,tratar,7,→ indicativo futuro →,12,1st_plural,nosotros,trataremos,,,,
34_7_32,34,tratar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,tratarán,,,,
34_8_11,34,tratar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
34_8_21,34,tratar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
34_8_31,34,tratar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
34_8_12,34,tratar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
34_8_32,34,tratar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
34_9_11,34,tratar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
34_9_21,34,tratar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
34_9_31,34,tratar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
34_9_12,34,tratar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
34_9_32,34,tratar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
34_10_11,34,tratar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
34_10_21,34,tratar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
34_10_31,34,tratar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
34_10_12,34,tratar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
34_10_32,34,tratar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
34_11_21,34,tratar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
34_11_33,34,tratar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
34_11_12,34,tratar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
34_11_34,34,tratar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
34_12_21,34,tratar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
34_12_33,34,tratar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
34_12_12,34,tratar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
34_12_34,34,tratar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
35_1_0,35,mirar,1,infinitivo,0,NA,NA,mirar,mirar,TRUE,,
35_2_0,35,mirar,2,gerundio,0,NA,NA,mirando,,,,
35_3_0,35,mirar,3,participio,0,NA,NA,mirado,,,,
35_4_11,35,mirar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,miro,,,,
35_4_21,35,mirar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,miras,,,,
35_4_31,35,mirar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,mira,,,,
35_4_12,35,mirar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,miramos,,,,
35_4_32,35,mirar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,miran,,,,
35_5_11,35,mirar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,miraba,,,,
35_5_21,35,mirar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,mirabas,,,,
35_5_31,35,mirar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,miraba,,,,
35_5_12,35,mirar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,mirábamos,,,,
35_5_32,35,mirar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,miraban,,,,
35_6_11,35,mirar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,miré,,,,
35_6_21,35,mirar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,miraste,,,,
35_6_31,35,mirar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,miró,,,,
35_6_12,35,mirar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,miramos,,,,
35_6_32,35,mirar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,miraron,,,,
35_7_11,35,mirar,7,→ indicativo futuro →,11,1st_singular,yo,miraré,,,,
35_7_21,35,mirar,7,→ indicativo futuro →,21,2nd_singular,tú,mirarás,,,,
35_7_31,35,mirar,7,→ indicativo futuro →,31,3rd_singular,él/ella,mirará,,,,
35_7_12,35,mirar,7,→ indicativo futuro →,12,1st_plural,nosotros,miraremos,,,,
35_7_32,35,mirar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,mirarán,,,,
35_8_11,35,mirar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
35_8_21,35,mirar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
35_8_31,35,mirar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
35_8_12,35,mirar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
35_8_32,35,mirar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
35_9_11,35,mirar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
35_9_21,35,mirar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
35_9_31,35,mirar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
35_9_12,35,mirar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
35_9_32,35,mirar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
35_10_11,35,mirar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
35_10_21,35,mirar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
35_10_31,35,mirar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
35_10_12,35,mirar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
35_10_32,35,mirar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
35_11_21,35,mirar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
35_11_33,35,mirar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
35_11_12,35,mirar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
35_11_34,35,mirar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
35_12_21,35,mirar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
35_12_33,35,mirar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
35_12_12,35,mirar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
35_12_34,35,mirar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
36_1_0,36,contar,1,infinitivo,0,NA,NA,contar,contar,TRUE,,
36_2_0,36,contar,2,gerundio,0,NA,NA,contando,,,,
36_3_0,36,contar,3,participio,0,NA,NA,contado,,,,
36_4_11,36,contar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,conto,,,,
36_4_21,36,contar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,contas,,,,
36_4_31,36,contar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,conta,,,,
36_4_12,36,contar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,contamos,,,,
36_4_32,36,contar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,contan,,,,
36_5_11,36,contar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,contaba,,,,
36_5_21,36,contar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,contabas,,,,
36_5_31,36,contar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,contaba,,,,
36_5_12,36,contar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,contábamos,,,,
36_5_32,36,contar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,contaban,,,,
36_6_11,36,contar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,conté,,,,
36_6_21,36,contar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,contaste,,,,
36_6_31,36,contar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,contó,,,,
36_6_12,36,contar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,contamos,,,,
36_6_32,36,contar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,contaron,,,,
36_7_11,36,contar,7,→ indicativo futuro →,11,1st_singular,yo,contaré,,,,
36_7_21,36,contar,7,→ indicativo futuro →,21,2nd_singular,tú,contarás,,,,
36_7_31,36,contar,7,→ indicativo futuro →,31,3rd_singular,él/ella,contará,,,,
36_7_12,36,contar,7,→ indicativo futuro →,12,1st_plural,nosotros,contaremos,,,,
36_7_32,36,contar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,contarán,,,,
36_8_11,36,contar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
36_8_21,36,contar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
36_8_31,36,contar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
36_8_12,36,contar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
36_8_32,36,contar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
36_9_11,36,contar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
36_9_21,36,contar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
36_9_31,36,contar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
36_9_12,36,contar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
36_9_32,36,contar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
36_10_11,36,contar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
36_10_21,36,contar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
36_10_31,36,contar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
36_10_12,36,contar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
36_10_32,36,contar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
36_11_21,36,contar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
36_11_33,36,contar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
36_11_12,36,contar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
36_11_34,36,contar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
36_12_21,36,contar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
36_12_33,36,contar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
36_12_12,36,contar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
36_12_34,36,contar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
37_1_0,37,empezar,1,infinitivo,0,NA,NA,empezar,empezar,TRUE,,
37_2_0,37,empezar,2,gerundio,0,NA,NA,empezando,,,,
37_3_0,37,empezar,3,participio,0,NA,NA,empezado,,,,
37_4_11,37,empezar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,empezo,,,,
37_4_21,37,empezar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,empezas,,,,
37_4_31,37,empezar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,empeza,,,,
37_4_12,37,empezar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,empezamos,,,,
37_4_32,37,empezar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,empezan,,,,
37_5_11,37,empezar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,empezaba,,,,
37_5_21,37,empezar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,empezabas,,,,
37_5_31,37,empezar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,empezaba,,,,
37_5_12,37,empezar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,empezábamos,,,,
37_5_32,37,empezar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,empezaban,,,,
37_6_11,37,empezar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,empezé,,,,
37_6_21,37,empezar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,empezaste,,,,
37_6_31,37,empezar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,empezó,,,,
37_6_12,37,empezar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,empezamos,,,,
37_6_32,37,empezar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,empezaron,,,,
37_7_11,37,empezar,7,→ indicativo futuro →,11,1st_singular,yo,empezaré,,,,
37_7_21,37,empezar,7,→ indicativo futuro →,21,2nd_singular,tú,empezarás,,,,
37_7_31,37,empezar,7,→ indicativo futuro →,31,3rd_singular,él/ella,empezará,,,,
37_7_12,37,empezar,7,→ indicativo futuro →,12,1st_plural,nosotros,empezaremos,,,,
37_7_32,37,empezar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,empezarán,,,,
37_8_11,37,empezar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
37_8_21,37,empezar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
37_8_31,37,empezar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
37_8_12,37,empezar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
37_8_32,37,empezar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
37_9_11,37,empezar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
37_9_21,37,empezar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
37_9_31,37,empezar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
37_9_12,37,empezar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
37_9_32,37,empezar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
37_10_11,37,empezar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
37_10_21,37,empezar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
37_10_31,37,empezar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
37_10_12,37,empezar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
37_10_32,37,empezar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
37_11_21,37,empezar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
37_11_33,37,empezar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
37_11_12,37,empezar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
37_11_34,37,empezar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
37_12_21,37,empezar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
37_12_33,37,empezar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
37_12_12,37,empezar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
37_12_34,37,empezar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
38_1_0,38,esperar,1,infinitivo,0,NA,NA,esperar,esperar,TRUE,,
38_2_0,38,esperar,2,gerundio,0,NA,NA,esperando,,,,
38_3_0,38,esperar,3,participio,0,NA,NA,esperado,,,,
38_4_11,38,esperar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,espero,,,,
38_4_21,38,esperar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,esperas,,,,
38_4_31,38,esperar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,espera,,,,
38_4_12,38,esperar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,esperamos,,,,
38_4_32,38,esperar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,esperan,,,,
38_5_11,38,esperar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,esperaba,,,,
38_5_21,38,esperar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,esperabas,,,,
38_5_31,38,esperar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,esperaba,,,,
38_5_12,38,esperar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,esperábamos,,,,
38_5_32,38,esperar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,esperaban,,,,
38_6_11,38,esperar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,esperé,,,,
38_6_21,38,esperar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,esperaste,,,,
38_6_31,38,esperar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,esperó,,,,
38_6_12,38,esperar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,esperamos,,,,
38_6_32,38,esperar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,esperaron,,,,
38_7_11,38,esperar,7,→ indicativo futuro →,11,1st_singular,yo,esperaré,,,,
38_7_21,38,esperar,7,→ indicativo futuro →,21,2nd_singular,tú,esperarás,,,,
38_7_31,38,esperar,7,→ indicativo futuro →,31,3rd_singular,él/ella,esperará,,,,
38_7_12,38,esperar,7,→ indicativo futuro →,12,1st_plural,nosotros,esperaremos,,,,
38_7_32,38,esperar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,esperarán,,,,
38_8_11,38,esperar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
38_8_21,38,esperar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
38_8_31,38,esperar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
38_8_12,38,esperar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
38_8_32,38,esperar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
38_9_11,38,esperar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
38_9_21,38,esperar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
38_9_31,38,esperar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
38_9_12,38,esperar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
38_9_32,38,esperar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
38_10_11,38,esperar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
38_10_21,38,esperar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
38_10_31,38,esperar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
38_10_12,38,esperar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
38_10_32,38,esperar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
38_11_21,38,esperar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
38_11_33,38,esperar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
38_11_12,38,esperar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
38_11_34,38,esperar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
38_12_21,38,esperar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
38_12_33,38,esperar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
38_12_12,38,esperar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
38_12_34,38,esperar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
39_1_0,39,buscar,1,infinitivo,0,NA,NA,buscar,buscar,TRUE,,
39_2_0,39,buscar,2,gerundio,0,NA,NA,buscando,,,,
39_3_0,39,buscar,3,participio,0,NA,NA,buscado,,,,
39_4_11,39,buscar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,busco,,,,
39_4_21,39,buscar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,buscas,,,,
39_4_31,39,buscar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,busca,,,,
39_4_12,39,buscar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,buscamos,,,,
39_4_32,39,buscar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,buscan,,,,
